No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nj_encoded,bp_encoded,cost_burden,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc,env_impact_score,econ_burden_score,recyclability_index
3835,sobekan_kertas_235,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3836,sobekan_kertas_236,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3837,sobekan_kertas_237,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3838,sobekan_kertas_238,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3839,sobekan_kertas_239,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3840,sobekan_kertas_240,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3841,sobekan_kertas_241,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3842,sobekan_kertas_242,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3843,sobekan_kertas_243,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3844,sobekan_kertas_244,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3845,sobekan_kertas_245,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3846,sobekan_kertas_246,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3847,sobekan_kertas_247,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3848,sobekan_kertas_248,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3849,sobekan_kertas_249,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3850,sobekan_kertas_250,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3851,sobekan_kertas_251,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3852,sobekan_kertas_252,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3853,sobekan_kertas_253,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3854,sobekan_kertas_254,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3855,sobekan_kertas_255,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3856,sobekan_kertas_256,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3857,sobekan_kertas_257,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3858,sobekan_kertas_258,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3859,sobekan_kertas_259,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3860,sobekan_kertas_260,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3861,sobekan_kertas_261,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3862,sobekan_kertas_262,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3863,sobekan_kertas_263,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3864,sobekan_kertas_264,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3865,sobekan_kertas_265,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3866,sobekan_kertas_266,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3867,sobekan_kertas_267,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3868,sobekan_kertas_268,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3869,sobekan_kertas_269,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3870,sobekan_kertas_270,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3871,sobekan_kertas_271,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3872,sobekan_kertas_272,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3873,sobekan_kertas_273,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3874,sobekan_kertas_274,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3875,sobekan_kertas_275,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3876,sobekan_kertas_276,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3877,sobekan_kertas_277,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3878,sobekan_kertas_278,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3879,sobekan_kertas_279,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3880,sobekan_kertas_280,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3881,sobekan_kertas_281,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3882,sobekan_kertas_282,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3883,sobekan_kertas_283,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3884,sobekan_kertas_284,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3885,sobekan_kertas_285,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3886,sobekan_kertas_286,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3887,sobekan_kertas_287,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3888,sobekan_kertas_288,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3889,sobekan_kertas_289,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3890,sobekan_kertas_290,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3891,sobekan_kertas_291,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3892,sobekan_kertas_292,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3893,sobekan_kertas_293,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3894,sobekan_kertas_294,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3895,sobekan_kertas_295,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3896,sobekan_kertas_296,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3897,sobekan_kertas_297,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3898,sobekan_kertas_298,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3899,sobekan_kertas_299,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3900,sobekan_kertas_300,Anorganik,ANO,Sobekan kertas,sobekan_kertas,1,2-6 minggu,0,0,Mudah,Tinggi (> Rp 2.000/kg),Rendah (< Rp 500/kg),4.26,Tidak,Biologis,Pengepul,0.9237875288683602,Cepat,1,3,1,-2,0,4,0,2,0,0.38111681633715905,0.25,0.44999999999999996
3901,aluminium_foil_1,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3902,aluminium_foil_2,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3903,aluminium_foil_3,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3904,aluminium_foil_4,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3905,aluminium_foil_5,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3906,aluminium_foil_6,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3907,aluminium_foil_7,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3908,aluminium_foil_8,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3909,aluminium_foil_9,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3910,aluminium_foil_10,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3911,aluminium_foil_11,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3912,aluminium_foil_12,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3913,aluminium_foil_13,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3914,aluminium_foil_14,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
3915,aluminium_foil_15,Anorganik,ANO,Aluminium foil,aluminium_foil,0,80 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.43,Bahan Baku Industri,Fisik,Bank Sampah,960.0,Lama,3,2,3,1,0,0,1,0,0,0.5723044092028627,0.6499999999999999,0.6375
